Code INSEE,Type local,Valeur fonciere
49224,Appartement,110000.0
49224,Maison,192417.79761904763
49228,Appartement,100000.0
49228,Maison,118615.24183006537
49231,Maison,207286.61538461538
49235,Maison,149036.36363636365
49236,Maison,105600.0
49237,Maison,95500.0
49240,Maison,134997.6923076923
49241,Appartement,185000.0
49241,Maison,318830.65625
49244,Appartement,227880.5128205128
49244,Maison,177033.8776419214
49246,Appartement,444500.0425531915
49246,Maison,286664.1935483871
49247,Appartement,419130.0
49247,Maison,256707.18967741934
49248,Appartement,191000.0
49248,Maison,118841.1704347826
49253,Maison,143518.60647058825
49257,Appartement,140000.0
49257,Maison,143654.54545454544
49259,Appartement,332142.85714285716
49259,Maison,238308.67647058822
49260,Maison,153425.87692307692
49261,Appartement,50000.0
49261,Maison,245525.75539568346
49262,Maison,208166.66666666666
49266,Maison,235590.9090909091
49267,Appartement,173583.96153846153
49267,Maison,325518.0909090909
49269,Maison,244937.6
49271,Maison,235147.8260869565
49272,Appartement,80000.0
49272,Maison,188850.0
49278,Appartement,191952.42857142858
49278,Maison,441688.04347826086
49283,Maison,237008.25
49284,Maison,293366.6666666667
49288,Maison,251000.0
49291,Maison,123545.45454545454
49292,Appartement,125562.5
49292,Maison,235404.08163265305
49294,Appartement,910000.0
49294,Maison,337467.99741935486
49298,Appartement,386222.22222222225
49298,Maison,298382.6923076923
49299,Maison,251670.5172413793
49301,Appartement,141583.5
49301,Maison,186915.61494880545
49302,Maison,136009.0
49306,Maison,243839.66666666666
49307,Appartement,368027.2727272727
49307,Maison,310976.07697095437
49308,Maison,328759.7916666667
49310,Maison,90500.0
49311,Maison,174416.55555555556
49321,Maison,182543.85714285713
49323,Appartement,2290638.5263157897
49323,Maison,523429.2886597938
49326,Maison,248843.2142857143
49328,Appartement,127495.9320143885
49328,Maison,219978.4739102564
49329,Appartement,195000.0
49329,Maison,208042.68416666667
49330,Maison,197200.0
49331,Appartement,1252121.5131578948
49331,Maison,174646.0787037037
49332,Appartement,145000.0
49332,Maison,217067.90697674418
49333,Appartement,2033891.6
49333,Maison,890059.7692307692
49334,Maison,199400.0
49336,Maison,142586.30555555556
49338,Maison,370645.8333333333
49339,Maison,211831.57894736843
49341,Maison,149502.72727272726
49343,Appartement,140000.0
49343,Maison,244904.32432432432
49344,Maison,193406.25
49345,Appartement,383847.6
49345,Maison,182016.4193548387
49347,Appartement,137455.75
49347,Maison,229181.34615384616
49352,Maison,200857.14285714287
49353,Appartement,181775.6170212766
49353,Maison,250559.06134969325
49355,Maison,207966.31578947368
49358,Maison,193916.66666666666
49359,Maison,294352.6666666667
49361,Appartement,186260.0
49361,Maison,163979.08333333334
49362,Maison,233571.42857142858
49364,Maison,84846.15384615384
49367,Appartement,148000.0
49367,Maison,189080.05120000002
49368,Maison,150909.9
49369,Maison,159425.27777777778
49370,Maison,241800.0
49371,Appartement,104000.0
49371,Maison,145013.625
49373,Appartement,103000.0
49373,Maison,154878.06466165415
49374,Maison,163367.95454545456
49377,Appartement,295293.54545454547
49377,Maison,241612.2
49378,Maison,179563.65789473685
49381,Maison,172871.9655172414
50002,Appartement,130888.88888888889
50002,Maison,188446.5283018868
50003,Appartement,203603.46153846153
50003,Maison,430275.61990654207
50004,Maison,174028.84615384616
50006,Maison,104575.0
50008,Maison,305000.0
50013,Maison,328700.0
50016,Maison,189000.0
50019,Maison,181869.592
50021,Maison,200000.0
50022,Maison,240000.0
50023,Maison,174122.22222222222
50024,Maison,217057.14285714287
50025,Appartement,234123.075
50025,Maison,263740.47891304345
50026,Maison,250000.0
50027,Maison,212494.16666666666
50028,Maison,212285.15
50029,Maison,140326.66666666666
50030,Appartement,222115.0
50030,Maison,187688.88888888888
50031,Appartement,529000.1095890411
50031,Maison,304622.01492537314
50032,Maison,222916.50761904762
50033,Maison,207500.0
50034,Maison,198404.7142857143
50036,Maison,58750.0
50038,Maison,152240.0
50039,Maison,162000.0
50040,Maison,182333.33333333334
50041,Appartement,109752.57731958762
50041,Maison,260573.18201680674
50042,Appartement,248565.8153846154
50042,Maison,1400333.3333333333
50044,Maison,221000.0
50045,Maison,213000.0
50046,Maison,236170.0
50048,Maison,98488.75862068965
50049,Maison,165165.42857142858
50050,Maison,126782.60869565218
50052,Maison,109950.0
50054,Maison,179000.0
50058,Maison,302233.22564102564
50059,Maison,130000.0
50060,Maison,97000.0
50062,Maison,91525.0
50064,Maison,170525.0
50066,Appartement,184481.0
50066,Maison,371552.8676388889
50069,Maison,145608.16
50070,Maison,560180.0
50072,Maison,165000.0
50074,Maison,119840.9375
50076,Appartement,226282.38888888888
50076,Maison,281979.3101449275
50077,Maison,305397.25
50078,Maison,257185.7142857143
50079,Maison,303833.3333333333
50081,Maison,346306.6666666667
50082,Appartement,328333.3333333333
50082,Maison,183262.29621951218
50083,Maison,187808.6
50084,Maison,159883.33333333334
50085,Maison,241743.76470588235
50086,Maison,178625.0
50087,Maison,205308.07692307694
50088,Maison,125511.11111111111
50090,Maison,70170.73170731707
50092,Maison,117500.0
50093,Maison,103669.44444444444
50094,Maison,185318.18181818182
50095,Appartement,913130.0
50095,Maison,215134.85714285713
50096,Maison,115750.0
50098,Maison,131516.66666666666
50099,Appartement,124675.7
50099,Maison,218048.2159090909
50101,Maison,137637.5
50102,Appartement,195596.5
50102,Maison,370054.28571428574
50105,Maison,179285.7142857143
50106,Maison,175000.0
50108,Maison,271675.6
50109,Appartement,139125.0
50109,Maison,160621.62162162163
50110,Maison,208534.0
50111,Maison,117100.0
50112,Maison,107680.77333333333
50115,Maison,189000.0
50117,Maison,302346.9696969697
50118,Maison,211833.33333333334
50120,Maison,179923.07692307694
50121,Maison,121500.0
50124,Maison,102500.0
50126,Maison,105000.0
50129,Appartement,268073.7688073394
50129,Maison,222552.97446268654
50130,Maison,194175.0
50135,Maison,190917.5
50137,Maison,136846.15384615384
50138,Maison,165136.36363636365
50139,Appartement,145000.0
50139,Maison,155836.5671641791
50142,Maison,199359.1724137931
50143,Maison,205583.33333333334
50144,Maison,114456.66666666667
50145,Maison,206380.76923076922
50146,Maison,151482.22222222222
50147,Appartement,173910.60975609755
50147,Maison,214468.9411764706
50148,Maison,156466.66666666666
50149,Maison,240160.0
50150,Maison,100000.0
50151,Appartement,91000.0
50151,Maison,146291.7420689655
50152,Maison,58750.0
50155,Maison,127650.0
50156,Maison,157902.0
50158,Maison,106166.66666666667
50159,Maison,123346.15384615384
50161,Maison,151833.33333333334
50162,Maison,260618.88461538462
50164,Maison,225358.4
50165,Appartement,172091.61290322582
50165,Maison,312731.4893617021
50166,Maison,156666.66666666666
50167,Maison,201346.15384615384
50168,Appartement,465000.0
50168,Maison,208870.96774193548
50172,Maison,159600.0
50174,Maison,165000.0
50175,Maison,723157.8947368421
50176,Maison,104812.5
50177,Maison,118237.5
50178,Maison,220593.75
50181,Maison,143966.66600000003
50182,Maison,95627.27272727272
50183,Maison,179266.66666666666
50184,Maison,202709.2857142857
50185,Maison,194110.3448275862
50186,Maison,113000.0
50188,Maison,177662.5
50190,Maison,100000.0
50192,Maison,223500.0
50193,Maison,123687.5
50194,Maison,122500.0
50195,Maison,107008.33333333333
50196,Maison,326568.1818181818
50197,Maison,165052.32558139536
50198,Maison,201500.0
50199,Maison,240628.34782608695
50200,Maison,79588.05263157895
50205,Maison,179333.33333333334
50207,Maison,270000.0
50208,Maison,124909.09090909091
50209,Maison,173420.45454545456
50210,Maison,151615.38461538462
50214,Maison,125294.11764705883
50215,Appartement,83000.0
50215,Maison,272122.75833333336
50216,Appartement,
50216,Maison,127284.61892857144
50217,Maison,137333.33333333334
50218,Appartement,219540.90990243902
50218,Maison,379997.2631578947
50219,Maison,187750.0
50221,Maison,118650.0
50222,Maison,203218.46153846153
50225,Maison,33600.0
50227,Maison,162037.5
50228,Maison,128591.30434782608
50229,Maison,134450.0
50230,Maison,294852.0
50231,Appartement,184856.66666666666
50231,Maison,259351.25
50232,Maison,132214.2857142857
50235,Maison,214666.66666666666
50236,Appartement,87666.66666666667
50236,Maison,201654.8
50237,Appartement,78576.92307692308
50237,Maison,158060.625
50238,Maison,186926.5911111111
50239,Maison,192081.4389473684
50240,Maison,228140.0
50241,Maison,359150.0
50243,Maison,302571.4285714286
50247,Maison,335000.0
50251,Maison,180000.0
50252,Maison,236778.52380952382
50253,Maison,283333.3333333333
50256,Maison,131466.14943820226
50259,Maison,175500.0
50260,Appartement,128804.0
50260,Maison,85888.98666666666
50261,Maison,80000.0
50262,Maison,181500.0
50263,Maison,96596.29629629629
50265,Maison,154873.33333333334
50266,Maison,137854.16666666666
50267,Appartement,45000.0
50267,Maison,172114.40677966102
50268,Maison,228250.0
50269,Maison,176633.33333333334
50270,Maison,225750.0
50271,Maison,213800.5
50272,Maison,317447.75
50273,Maison,205381.73913043478
50274,Maison,118233.05
50275,Maison,28000.0
50276,Maison,188825.0
50277,Maison,240770.83333333334
50278,Maison,142950.0
50279,Maison,130391.25
50281,Maison,138982.42857142858
50282,Maison,157000.0
50285,Maison,174885.7142857143
50288,Maison,169109.62962962964
50289,Maison,197572.72727272726
50290,Maison,143454.54545454544
50291,Maison,119600.0
50292,Maison,182815.53191489363
50294,Maison,258764.70588235295
50296,Maison,9273500.0
50297,Maison,165055.84210526315
50298,Maison,181250.0
50299,Maison,166787.5
50300,Maison,144254.54545454544
50302,Maison,87500.0
50304,Maison,68000.0
50305,Maison,265825.0
50310,Maison,214295.66666666666
50311,Maison,228460.0
50312,Maison,214782.60869565216
50315,Maison,79612.85714285714
50317,Maison,225000.0
50321,Maison,302300.0
50324,Maison,119410.0
50326,Maison,172400.0
50327,Maison,270000.0
50328,Maison,155117.64705882352
50332,Maison,209146.875
50334,Maison,152114.2857142857
50335,Maison,243928.57142857142
50336,Maison,148460.0
50338,Maison,265566.6666666667
50340,Maison,113800.0
50341,Maison,186116.2162162162
50342,Maison,315779.76470588235
50345,Maison,297875.0
50347,Maison,191579.97384615385
50349,Maison,238414.2857142857
50350,Maison,250459.0909090909
50352,Maison,140800.0
50356,Maison,235126.31578947368
50357,Maison,112666.66666666667
50359,Appartement,89587.5
50359,Maison,133410.69306666666
50361,Maison,175333.33333333334
50362,Maison,91683.33333333333
50363,Maison,164937.58620689655
50364,Maison,183445.0
50365,Maison,283100.0
50369,Maison,192919.23076923078
50370,Maison,172791.66666666666
50371,Maison,132481.81818181818
50373,Maison,218735.0
50374,Maison,77800.0
50376,Maison,315000.0
50378,Maison,125110.76923076923
50382,Maison,291425.75
50384,Maison,133262.5
50387,Maison,183000.0
50388,Maison,221012.5
50389,Maison,120833.33333333333
50390,Maison,200500.0
50391,Appartement,91000.0
50391,Maison,123441.23606557377
50393,Appartement,100000.0
50393,Maison,141176.53846153847
50394,Appartement,225454.54545454544
50394,Maison,149664.3076923077
50395,Maison,171666.66666666666
50397,Maison,137266.66666666666
50398,Maison,82000.0
50399,Maison,60000.0
50400,Maison,151104.9180327869
50401,Maison,209694.78260869565
50402,Appartement,170000.0
50402,Maison,245240.61463414633
50403,Appartement,131000.0
50403,Maison,192470.0
50405,Maison,181250.0
50407,Maison,199780.0
50408,Maison,167687.5
50409,Appartement,53000.0
50409,Maison,164208.16326530612
50410,Appartement,110387.33333333333
50410,Maison,176458.83333333334
50411,Maison,196921.81818181818
50412,Maison,215734.74074074073
50413,Maison,117777.77777777778
50417,Appartement,168500.0
50417,Maison,220781.53846153847
50419,Maison,211578.39285714287
50420,Maison,140391.25
50421,Maison,224366.63833333334
50422,Maison,79013.46153846153
50423,Maison,2436250.0
50425,Maison,214770.88235294117
50426,Maison,128853.33333333333
50428,Maison,82214.28571428571
50429,Maison,263207.6923076923
50431,Maison,136505.76923076922
50433,Appartement,219000.0
50433,Maison,337379.9375
50435,Maison,167375.0
50436,Maison,107515.31957446807
50437,Maison,215237.5
50442,Maison,218035.33833333335
50443,Maison,75928.57142857143
50444,Maison,180115.0
50445,Maison,196800.0
50446,Maison,147225.0
50447,Maison,366366.6666666667
50448,Maison,142783.33333333334
50450,Maison,150953.33333333334
50452,Maison,102746.4
50453,Appartement,220000.0
50453,Maison,184151.76470588235
50454,Maison,249000.0
50455,Maison,168422.08333333334
50456,Maison,123305.83333333333
50457,Maison,176000.0
50462,Maison,75916.66666666667
50463,Maison,128378.82352941176
50464,Maison,140222.22222222222
50467,Maison,192650.0
50468,Maison,128557.8947368421
50469,Maison,68333.33333333333
50471,Maison,106000.0
50472,Maison,85200.0
50473,Maison,107571.42857142857
50474,Appartement,51665.0
50474,Maison,75985.71428571429
50475,Appartement,242000.0
50475,Maison,157295.33413793106
50476,Maison,78000.0
50478,Maison,171000.0
50479,Maison,230550.0
50480,Maison,262224.3076923077
50481,Maison,203698.2258064516
50482,Maison,90000.0
50483,Maison,274650.0
50484,Appartement,170195.3125
50484,Maison,125811.09848484848
50486,Maison,127400.0
50487,Appartement,109400.0
50487,Maison,140482.816091954
50488,Maison,144758.3076923077
50489,Maison,159000.0
50490,Appartement,177000.0
50490,Maison,295623.07692307694
50491,Maison,136666.66666666666
50492,Maison,159808.33333333334
50493,Maison,193521.81818181818
50496,Maison,259886.55555555556
50498,Maison,206611.76470588235
50499,Maison,114818.18181818182
50500,Maison,116545.0
50502,Appartement,158010.875
50502,Maison,175799.89717105264
50504,Maison,121406.0
50505,Maison,215750.00375
50506,Maison,164166.66666666666
50507,Maison,273909.0909090909
50509,Maison,244782.38095238095
50510,Maison,172428.57142857142
50511,Maison,208209.0
50512,Maison,195206.66666666666
50514,Maison,89223.5294117647
50517,Maison,267956.6666666667
50518,Maison,138500.0
50519,Maison,247250.0
50521,Maison,157142.85714285713
50522,Maison,264000.0
50523,Appartement,156499.6425
50523,Maison,231530.75409836066
50525,Maison,217711.36363636365
50528,Maison,172200.0
50529,Maison,560000.0
50531,Maison,115619.68181818182
50532,Appartement,206282.0
50532,Maison,393178.35365853657
50533,Maison,72000.0
50535,Maison,154425.0
50536,Maison,157142.85714285713
50537,Maison,374343.75
50538,Maison,203542.85714285713
50539,Appartement,129000.0
50539,Maison,184966.0
50540,Maison,269900.0
50541,Appartement,185000.0
50541,Maison,232946.15384615384
50542,Maison,81051.66666666667
50543,Maison,193263.15789473685
50546,Maison,145012.48387096773
50548,Maison,61666.666666666664
50549,Maison,203140.0
50550,Appartement,
50550,Maison,128320.89925373135
50551,Appartement,123333.33333333333
50551,Maison,117388.27586206897
50552,Maison,146073.07692307694
50553,Maison,131473.08000000002
50554,Maison,231628.57142857142
50556,Maison,102000.0
50562,Appartement,182272.0
50562,Maison,248114.2105263158
50563,Maison,147039.2857142857
50564,Maison,146277.1739130435
50565,Appartement,79750.0
50565,Maison,275766.95652173914
50567,Maison,196386.15384615384
50568,Maison,168333.33333333334
50569,Maison,173400.0
50570,Maison,155352.72727272726
50571,Maison,150000.0
50572,Maison,278050.0
50574,Maison,146166.66666666666
50575,Maison,162666.66666666666
50576,Appartement,155414.2857142857
50576,Maison,236247.85714285713
50577,Maison,180375.0
50578,Maison,295000.0
50579,Maison,194216.66666666666
50580,Maison,195000.0
50582,Appartement,109631.57894736843
50582,Maison,120243.28032786885
50584,Maison,216666.66666666666
50585,Maison,196785.72413793104
50588,Maison,205081.72727272726
50589,Maison,152880.0
50590,Maison,201614.2857142857
50591,Appartement,46250.0
50591,Maison,86604.53409090909
50592,Maison,160346.55172413794
50593,Maison,105928.57142857143
50594,Maison,312927.6888888889
50596,Maison,222400.0
50597,Maison,212550.0
50598,Appartement,55000.0
50598,Maison,180000.0
50599,Maison,279980.0
50601,Appartement,151187.5
50601,Maison,170908.6075949367
50603,Maison,299494.6153846154
50604,Maison,204472.85714285713
50606,Maison,139532.92307692306
50607,Maison,104255.73333333334
50609,Maison,174000.0
50612,Maison,212882.67454545453
50613,Maison,170000.0
50615,Appartement,303203.7037037037
50615,Maison,269155.12941176473
50616,Maison,283010.8965517241
50617,Maison,144292.90720000002
50618,Maison,229000.0
50619,Maison,130800.0
50621,Maison,212900.0
50624,Maison,216100.0
50626,Maison,201685.4
50628,Maison,100000.0
50629,Maison,149727.27272727274
50633,Maison,241000.0
50634,Maison,137200.0
50637,Maison,166892.33333333334
50639,Appartement,138215.11111111112
50639,Maison,138339.0
50641,Maison,200251.11111111112
50643,Maison,190380.0
50647,Maison,254989.13333333333
50648,Maison,229925.21739130435
51001,Appartement,30000.0
51001,Maison,151250.0
51002,Appartement,261250.0
51002,Maison,218900.38888888888
51003,Maison,255466.66666666666
